timestamp,session_id,device_id,event_type,key,interval_ms
1777215249.7344303,session_20260426_155203_77a4c6,device_369185de,key_release,r,0.0
1777215249.7398868,session_20260426_155203_77a4c6,device_369185de,key_press,m,126.33
1777215249.8309934,session_20260426_155203_77a4c6,device_369185de,key_press,é,91.11
1777215249.8627198,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215249.9488928,session_20260426_155203_77a4c6,device_369185de,key_release,é,0.0
1777215250.1423435,session_20260426_155203_77a4c6,device_369185de,key_press,e,311.35
1777215250.2790923,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215250.285327,session_20260426_155203_77a4c6,device_369185de,key_press,space,142.98
1777215250.4370425,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215250.5504858,session_20260426_155203_77a4c6,device_369185de,key_press,o,265.16
1777215250.6789684,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215250.6838589,session_20260426_155203_77a4c6,device_369185de,key_press,t,133.37
1777215250.773653,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215250.8298693,session_20260426_155203_77a4c6,device_369185de,key_press,o,146.01
1777215250.853436,session_20260426_155203_77a4c6,device_369185de,key_press,t,23.57
1777215250.9335413,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215251.005538,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215251.173277,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,319.84
1777215251.2608778,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215251.3576238,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,184.35
1777215251.4056342,session_20260426_155203_77a4c6,device_369185de,key_press,t,48.01
1777215251.437842,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215251.533259,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215251.5742092,session_20260426_155203_77a4c6,device_369185de,key_press,o,168.58
1777215251.6624045,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215251.7339664,session_20260426_155203_77a4c6,device_369185de,key_press,m,159.76
1777215251.8469465,session_20260426_155203_77a4c6,device_369185de,key_press,a,112.98
1777215251.8855386,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215251.9107356,session_20260426_155203_77a4c6,device_369185de,key_press,n,63.79
1777215251.9490805,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215252.061794,session_20260426_155203_77a4c6,device_369185de,key_press,e,151.06
1777215252.078072,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215252.1967309,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215252.1997604,session_20260426_155203_77a4c6,device_369185de,key_press,space,137.97
1777215252.318007,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215252.5569139,session_20260426_155203_77a4c6,device_369185de,key_press,e,357.15
1777215252.6547315,session_20260426_155203_77a4c6,device_369185de,key_press,n,97.82
1777215252.7017422,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215252.765729,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215252.7898633,session_20260426_155203_77a4c6,device_369185de,key_press,space,135.13
1777215252.8623478,session_20260426_155203_77a4c6,device_369185de,key_press,a,72.48
1777215252.97397,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215252.97674,session_20260426_155203_77a4c6,device_369185de,key_press,p,114.39
1777215252.9899328,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215253.0700784,session_20260426_155203_77a4c6,device_369185de,key_release,p,0.0
1777215253.1584883,session_20260426_155203_77a4c6,device_369185de,key_press,p,181.75
1777215253.2457616,session_20260426_155203_77a4c6,device_369185de,key_press,r,87.27
1777215253.2693226,session_20260426_155203_77a4c6,device_369185de,key_release,p,0.0
1777215253.3256633,session_20260426_155203_77a4c6,device_369185de,key_release,r,0.0
1777215253.3659143,session_20260426_155203_77a4c6,device_369185de,key_press,o,120.15
1777215253.5094862,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215253.5120783,session_20260426_155203_77a4c6,device_369185de,key_press,c,146.16
1777215253.613289,session_20260426_155203_77a4c6,device_369185de,key_press,h,101.21
1777215253.6544025,session_20260426_155203_77a4c6,device_369185de,key_release,c,0.0
1777215253.7331045,session_20260426_155203_77a4c6,device_369185de,key_release,h,0.0
1777215253.7654366,session_20260426_155203_77a4c6,device_369185de,key_press,e,152.15
1777215253.8772898,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215253.917789,session_20260426_155203_77a4c6,device_369185de,key_press,space,152.35
1777215254.0603943,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215254.062397,session_20260426_155203_77a4c6,device_369185de,key_press,e,144.61
1777215254.182881,session_20260426_155203_77a4c6,device_369185de,key_press,t,120.48
1777215254.2226667,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215254.25431,session_20260426_155203_77a4c6,device_369185de,key_press,space,71.43
1777215254.3104594,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215254.334236,session_20260426_155203_77a4c6,device_369185de,key_press,i,79.93
1777215254.430231,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215254.4352467,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215254.4875546,session_20260426_155203_77a4c6,device_369185de,key_press,m,153.32
1777215254.5744467,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215254.653559,session_20260426_155203_77a4c6,device_369185de,key_press,m,166.0
1777215254.757168,session_20260426_155203_77a4c6,device_369185de,key_press,é,103.61
1777215254.8227813,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215254.825617,session_20260426_155203_77a4c6,device_369185de,key_release,é,0.0
1777215254.925386,session_20260426_155203_77a4c6,device_369185de,key_press,d,168.22
1777215254.9744399,session_20260426_155203_77a4c6,device_369185de,key_press,i,49.05
1777215255.0216508,session_20260426_155203_77a4c6,device_369185de,key_release,d,0.0
1777215255.085577,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215255.0895967,session_20260426_155203_77a4c6,device_369185de,key_press,a,115.16
1777215255.1733167,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215255.1903546,session_20260426_155203_77a4c6,device_369185de,key_press,t,100.76
1777215255.2926178,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215255.2953753,session_20260426_155203_77a4c6,device_369185de,key_press,m,105.02
1777215255.3429978,session_20260426_155203_77a4c6,device_369185de,key_press,e,47.62
1777215255.429695,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215255.4447505,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215255.5353162,session_20260426_155203_77a4c6,device_369185de,key_press,e,192.32
1777215255.5588388,session_20260426_155203_77a4c6,device_369185de,key_press,n,23.52
1777215255.622399,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215255.6778033,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215255.8051963,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,246.36
1777215255.8934283,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215256.0200047,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,214.81
1777215256.0685914,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215256.173482,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,153.48
1777215256.2700791,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215256.3898225,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,216.34
1777215256.502958,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215256.509631,session_20260426_155203_77a4c6,device_369185de,key_press,e,119.81
1777215256.6224759,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215256.7191856,session_20260426_155203_77a4c6,device_369185de,key_press,m,209.55
1777215256.7499838,session_20260426_155203_77a4c6,device_369185de,key_press,e,30.8
1777215256.8630824,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215256.9268186,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215256.931939,session_20260426_155203_77a4c6,device_369185de,key_press,n,181.96
1777215257.0218606,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215257.2547243,session_20260426_155203_77a4c6,device_369185de,key_press,t,322.79
1777215257.3973186,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215257.3993387,session_20260426_155203_77a4c6,device_369185de,key_press,space,144.61
1777215257.526136,session_20260426_155203_77a4c6,device_369185de,key_press,d,126.8
1777215257.5500636,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215257.6310854,session_20260426_155203_77a4c6,device_369185de,key_release,d,0.0
1777215257.6355867,session_20260426_155203_77a4c6,device_369185de,key_press,o,109.45
1777215257.7194102,session_20260426_155203_77a4c6,device_369185de,key_press,n,83.82
1777215257.7673836,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215257.8063424,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215257.893581,session_20260426_155203_77a4c6,device_369185de,key_press,n,174.17
1777215257.9656386,session_20260426_155203_77a4c6,device_369185de,key_press,é,72.06
1777215257.9901764,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215258.1183937,session_20260426_155203_77a4c6,device_369185de,key_release,é,0.0
1777215258.2378767,session_20260426_155203_77a4c6,device_369185de,key_press,space,272.24
1777215258.3575,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215258.8468573,session_20260426_155203_77a4c6,device_369185de,key_press,l,608.98
1777215258.9770954,session_20260426_155203_77a4c6,device_369185de,key_press,',130.24
1777215258.991923,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215259.0626295,session_20260426_155203_77a4c6,device_369185de,key_release,',0.0
1777215259.0857284,session_20260426_155203_77a4c6,device_369185de,key_press,a,108.63
1777215259.2148647,session_20260426_155203_77a4c6,device_369185de,key_press,l,129.14
1777215259.2299907,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215259.357645,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215259.360167,session_20260426_155203_77a4c6,device_369185de,key_press,a,145.3
1777215259.533537,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215259.5888593,session_20260426_155203_77a4c6,device_369185de,key_press,r,228.69
1777215259.726414,session_20260426_155203_77a4c6,device_369185de,key_release,r,0.0
1777215259.7304485,session_20260426_155203_77a4c6,device_369185de,key_press,m,141.59
1777215259.8543081,session_20260426_155203_77a4c6,device_369185de,key_press,e,123.86
1777215259.8859046,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215259.9813042,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215260.1168659,session_20260426_155203_77a4c6,device_369185de,key_press,shift,262.56
1777215260.20566,session_20260426_155203_77a4c6,device_369185de,key_press,.,88.79
1777215260.366143,session_20260426_155203_77a4c6,device_369185de,key_release,.,0.0
1777215260.4140408,session_20260426_155203_77a4c6,device_369185de,key_release,shift,0.0
1777215260.4190357,session_20260426_155203_77a4c6,device_369185de,key_press,space,213.38
1777215260.5497866,session_20260426_155203_77a4c6,device_369185de,key_press,shift,130.75
1777215260.5654051,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215260.6063523,session_20260426_155203_77a4c6,device_369185de,key_press,I,56.57
1777215260.6860435,session_20260426_155203_77a4c6,device_369185de,key_release,I,0.0
1777215260.7505682,session_20260426_155203_77a4c6,device_369185de,key_release,shift,0.0
1777215260.7546272,session_20260426_155203_77a4c6,device_369185de,key_press,l,148.27
1777215260.878759,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215260.893815,session_20260426_155203_77a4c6,device_369185de,key_press,space,139.19
1777215260.966371,session_20260426_155203_77a4c6,device_369185de,key_press,a,72.56
1777215261.014096,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215261.1345816,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215261.1370826,session_20260426_155203_77a4c6,device_369185de,key_press,space,170.71
1777215261.2771254,session_20260426_155203_77a4c6,device_369185de,key_press,a,140.04
1777215261.2791271,session_20260426_155203_77a4c6,device_369185de,key_press,z,2.0
1777215261.293268,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215261.334684,session_20260426_155203_77a4c6,device_369185de,key_press,i,55.56
1777215261.3746934,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215261.37959,session_20260426_155203_77a4c6,device_369185de,key_release,z,0.0
1777215261.4788647,session_20260426_155203_77a4c6,device_369185de,key_press,n,144.18
1777215261.5271888,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215261.5587056,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215261.709078,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,230.21
1777215261.781896,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215261.8779883,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,168.91
1777215261.964452,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215262.0288808,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,150.89
1777215262.1257434,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215262.247065,session_20260426_155203_77a4c6,device_369185de,key_press,i,218.18
1777215262.3825834,session_20260426_155203_77a4c6,device_369185de,key_press,n,135.52
1777215262.445572,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215262.5020092,session_20260426_155203_77a4c6,device_369185de,key_press,s,119.43
1777215262.534058,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215262.6377647,session_20260426_155203_77a4c6,device_369185de,key_press,i,135.76
1777215262.6549892,session_20260426_155203_77a4c6,device_369185de,key_release,s,0.0
1777215262.7579615,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215262.7896028,session_20260426_155203_77a4c6,device_369185de,key_press,space,151.84
1777215262.9502304,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215263.0528796,session_20260426_155203_77a4c6,device_369185de,key_press,s,263.28
1777215263.1578598,session_20260426_155203_77a4c6,device_369185de,key_release,s,0.0
1777215263.213349,session_20260426_155203_77a4c6,device_369185de,key_press,a,160.47
1777215263.3257747,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215263.3283646,session_20260426_155203_77a4c6,device_369185de,key_press,v,115.02
1777215263.4062283,session_20260426_155203_77a4c6,device_369185de,key_press,u,77.86
1777215263.445456,session_20260426_155203_77a4c6,device_369185de,key_release,v,0.0
1777215263.5511756,session_20260426_155203_77a4c6,device_369185de,key_release,u,0.0
1777215263.607303,session_20260426_155203_77a4c6,device_369185de,key_press,é,201.07
1777215263.702309,session_20260426_155203_77a4c6,device_369185de,key_press,space,95.01
1777215263.7344875,session_20260426_155203_77a4c6,device_369185de,key_release,é,0.0
1777215263.8222854,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215264.0375478,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,335.24
1777215264.1019242,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215264.3003886,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,262.84
1777215264.3736477,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215264.462508,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,162.12
1777215264.5493946,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215264.621321,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,158.81
1777215264.7251482,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215264.8081222,session_20260426_155203_77a4c6,device_369185de,key_press,u,186.8
1777215264.8457124,session_20260426_155203_77a4c6,device_369185de,key_press,v,37.59
1777215264.917962,session_20260426_155203_77a4c6,device_369185de,key_release,u,0.0
1777215264.9416485,session_20260426_155203_77a4c6,device_369185de,key_release,v,0.0
1777215265.005731,session_20260426_155203_77a4c6,device_369185de,key_press,é,160.02
1777215265.0615969,session_20260426_155203_77a4c6,device_369185de,key_press,space,55.87
1777215265.1346,session_20260426_155203_77a4c6,device_369185de,key_release,é,0.0
1777215265.173777,session_20260426_155203_77a4c6,device_369185de,key_press,l,112.18
1777215265.2616606,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215265.2666037,session_20260426_155203_77a4c6,device_369185de,key_press,a,92.83
1777215265.3346066,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215265.3821313,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215265.3841298,session_20260426_155203_77a4c6,device_369185de,key_press,space,117.53
1777215265.444812,session_20260426_155203_77a4c6,device_369185de,key_press,v,60.68
1777215265.542002,session_20260426_155203_77a4c6,device_369185de,key_press,i,97.19
1777215265.5726924,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215265.5763037,session_20260426_155203_77a4c6,device_369185de,key_release,v,0.0
1777215265.6384149,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215265.7108717,session_20260426_155203_77a4c6,device_369185de,key_press,l,168.87
1777215265.8086543,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215265.877507,session_20260426_155203_77a4c6,device_369185de,key_press,l,166.64
1777215265.9735982,session_20260426_155203_77a4c6,device_369185de,key_press,e,96.09
1777215265.9978187,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215266.1093116,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215266.114308,session_20260426_155203_77a4c6,device_369185de,key_press,space,140.71
1777215266.2068994,session_20260426_155203_77a4c6,device_369185de,key_press,d,92.59
1777215266.2457983,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215266.3018093,session_20260426_155203_77a4c6,device_369185de,key_release,d,0.0
1777215266.3651476,session_20260426_155203_77a4c6,device_369185de,key_press,e,158.25
1777215266.4213738,session_20260426_155203_77a4c6,device_369185de,key_press,space,56.23
1777215266.502349,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215266.5088165,session_20260426_155203_77a4c6,device_369185de,key_press,l,87.44
1777215266.5898902,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215266.6221006,session_20260426_155203_77a4c6,device_369185de,key_press,',113.28
1777215266.645771,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215266.7179763,session_20260426_155203_77a4c6,device_369185de,key_release,',0.0
1777215266.7205615,session_20260426_155203_77a4c6,device_369185de,key_press,i,98.46
1777215266.79842,session_20260426_155203_77a4c6,device_369185de,key_press,n,77.86
1777215266.8543844,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215266.92469,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215266.9491017,session_20260426_155203_77a4c6,device_369185de,key_press,v,150.68
1777215267.021373,session_20260426_155203_77a4c6,device_369185de,key_release,v,0.0
1777215267.069902,session_20260426_155203_77a4c6,device_369185de,key_press,a,120.8
1777215267.1741707,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215267.279239,session_20260426_155203_77a4c6,device_369185de,key_press,s,209.34
1777215267.3589334,session_20260426_155203_77a4c6,device_369185de,key_press,i,79.69
1777215267.4146235,session_20260426_155203_77a4c6,device_369185de,key_release,s,0.0
1777215267.4185543,session_20260426_155203_77a4c6,device_369185de,key_press,o,59.62
1777215267.502769,session_20260426_155203_77a4c6,device_369185de,key_press,n,84.21
1777215267.5252469,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215267.5662856,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215267.6374998,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215267.6702332,session_20260426_155203_77a4c6,device_369185de,key_press,shift,167.46
1777215267.7749279,session_20260426_155203_77a4c6,device_369185de,key_press,.,104.69
1777215267.8867362,session_20260426_155203_77a4c6,device_369185de,key_release,.,0.0
1777215267.9096968,session_20260426_155203_77a4c6,device_369185de,key_press,space,134.77
1777215267.966504,session_20260426_155203_77a4c6,device_369185de,key_release,shift,0.0
1777215268.0783014,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215268.0825448,session_20260426_155203_77a4c6,device_369185de,key_press,shift,172.85
1777215268.1658084,session_20260426_155203_77a4c6,device_369185de,key_press,P,83.26
1777215268.2855148,session_20260426_155203_77a4c6,device_369185de,key_release,P,0.0
1777215268.365584,session_20260426_155203_77a4c6,device_369185de,key_release,shift,0.0
1777215268.3688262,session_20260426_155203_77a4c6,device_369185de,key_press,o,203.02
1777215268.4865026,session_20260426_155203_77a4c6,device_369185de,key_press,u,117.68
1777215268.581054,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215268.6140401,session_20260426_155203_77a4c6,device_369185de,key_press,r,127.54
1777215268.6778035,session_20260426_155203_77a4c6,device_369185de,key_release,u,0.0
1777215268.7259693,session_20260426_155203_77a4c6,device_369185de,key_release,r,0.0
1777215268.7401578,session_20260426_155203_77a4c6,device_369185de,key_press,space,126.12
1777215268.8925624,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215268.8955045,session_20260426_155203_77a4c6,device_369185de,key_press,c,155.35
1777215268.9416044,session_20260426_155203_77a4c6,device_369185de,key_press,o,46.1
1777215269.038066,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215269.0537748,session_20260426_155203_77a4c6,device_369185de,key_release,c,0.0
1777215269.1260622,session_20260426_155203_77a4c6,device_369185de,key_press,m,184.46
1777215269.2057955,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215269.2939904,session_20260426_155203_77a4c6,device_369185de,key_press,m,167.93
1777215269.3973277,session_20260426_155203_77a4c6,device_369185de,key_press,é,103.34
1777215269.4212961,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215269.5102222,session_20260426_155203_77a4c6,device_369185de,key_release,é,0.0
1777215269.5132072,session_20260426_155203_77a4c6,device_369185de,key_press,m,115.88
1777215269.6053567,session_20260426_155203_77a4c6,device_369185de,key_release,m,0.0
1777215269.8376558,session_20260426_155203_77a4c6,device_369185de,key_press,o,324.45
1777215269.926481,session_20260426_155203_77a4c6,device_369185de,key_press,r,88.83
1777215269.97287,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215270.0284142,session_20260426_155203_77a4c6,device_369185de,key_release,r,0.0
1777215270.052737,session_20260426_155203_77a4c6,device_369185de,key_press,e,126.26
1777215270.1561537,session_20260426_155203_77a4c6,device_369185de,key_press,r,103.42
1777215270.1890805,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215270.2378123,session_20260426_155203_77a4c6,device_369185de,key_release,r,0.0
1777215270.2692235,session_20260426_155203_77a4c6,device_369185de,key_press,space,113.07
1777215270.3897977,session_20260426_155203_77a4c6,device_369185de,key_press,c,120.57
1777215270.4206715,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215270.534293,session_20260426_155203_77a4c6,device_369185de,key_release,c,0.0
1777215270.6229587,session_20260426_155203_77a4c6,device_369185de,key_press,e,233.16
1777215270.742332,session_20260426_155203_77a4c6,device_369185de,key_press,t,119.37
1777215270.7671754,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215270.838472,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215270.9018927,session_20260426_155203_77a4c6,device_369185de,key_press,e,159.56
1777215271.0375926,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215271.039114,session_20260426_155203_77a4c6,device_369185de,key_press,space,137.22
1777215271.1742346,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215271.5334265,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,494.31
1777215271.6289217,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215271.7010646,session_20260426_155203_77a4c6,device_369185de,key_press,backspace,167.64
1777215271.895447,session_20260426_155203_77a4c6,device_369185de,key_release,backspace,0.0
1777215272.0770285,session_20260426_155203_77a4c6,device_369185de,key_press,t,375.96
1777215272.1971061,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215272.2135963,session_20260426_155203_77a4c6,device_369185de,key_press,e,136.57
1777215272.3657339,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215272.5336196,session_20260426_155203_77a4c6,device_369185de,key_press,space,320.02
1777215272.662049,session_20260426_155203_77a4c6,device_369185de,key_press,v,128.43
1777215272.6933756,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215272.7660608,session_20260426_155203_77a4c6,device_369185de,key_release,v,0.0
1777215272.8218586,session_20260426_155203_77a4c6,device_369185de,key_press,i,159.81
1777215272.9429996,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215272.9515214,session_20260426_155203_77a4c6,device_369185de,key_press,c,129.66
1777215273.0930986,session_20260426_155203_77a4c6,device_369185de,key_release,c,0.0
1777215273.0970967,session_20260426_155203_77a4c6,device_369185de,key_press,o,145.58
1777215273.189824,session_20260426_155203_77a4c6,device_369185de,key_press,i,92.73
1777215273.2298064,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215273.232477,session_20260426_155203_77a4c6,device_369185de,key_press,t,42.65
1777215273.279716,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215273.3093517,session_20260426_155203_77a4c6,device_369185de,key_release,t,0.0
1777215273.4307675,session_20260426_155203_77a4c6,device_369185de,key_press,r,198.29
1777215273.518821,session_20260426_155203_77a4c6,device_369185de,key_release,r,0.0
1777215273.5920076,session_20260426_155203_77a4c6,device_369185de,key_press,e,161.24
1777215273.7261765,session_20260426_155203_77a4c6,device_369185de,key_release,e,0.0
1777215273.806122,session_20260426_155203_77a4c6,device_369185de,key_press,",",214.11
1777215273.9249218,session_20260426_155203_77a4c6,device_369185de,key_release,",",0.0
1777215273.9503546,session_20260426_155203_77a4c6,device_369185de,key_press,space,144.23
1777215274.0936615,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215277.0293343,session_20260426_155203_77a4c6,device_369185de,key_press,i,3078.98
1777215277.1338186,session_20260426_155203_77a4c6,device_369185de,key_release,i,0.0
1777215277.1734734,session_20260426_155203_77a4c6,device_369185de,key_press,l,144.14
1777215277.3496547,session_20260426_155203_77a4c6,device_369185de,key_release,l,0.0
1777215277.35293,session_20260426_155203_77a4c6,device_369185de,key_press,space,179.46
1777215277.5018218,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215277.5661666,session_20260426_155203_77a4c6,device_369185de,key_press,d,213.24
1777215277.5709255,session_20260426_155203_77a4c6,device_369185de,key_press,o,4.76
1777215277.7027352,session_20260426_155203_77a4c6,device_369185de,key_release,d,0.0
1777215277.7343912,session_20260426_155203_77a4c6,device_369185de,key_release,o,0.0
1777215277.7510638,session_20260426_155203_77a4c6,device_369185de,key_press,n,180.14
1777215277.8467357,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215277.91904,session_20260426_155203_77a4c6,device_369185de,key_press,n,167.98
1777215278.022102,session_20260426_155203_77a4c6,device_369185de,key_press,a,103.06
1777215278.0370972,session_20260426_155203_77a4c6,device_369185de,key_release,n,0.0
1777215278.1014342,session_20260426_155203_77a4c6,device_369185de,key_press,space,79.33
1777215278.149456,session_20260426_155203_77a4c6,device_369185de,key_release,a,0.0
1777215278.2131765,session_20260426_155203_77a4c6,device_369185de,key_release,space,0.0
1777215278.3177502,session_20260426_155203_77a4c6,device_369185de,key_press,à,216.32
