timestamp,session_id,device_id,event_type,x,y,button,delta_x,delta_y,speed
1777215137.083694,session_20260426_155203_77a4c6,device_369185de,mouse_move,1149,1068,,,,353.49
1777215137.0913765,session_20260426_155203_77a4c6,device_369185de,mouse_move,1151,1066,,,,368.16
1777215137.099779,session_20260426_155203_77a4c6,device_369185de,mouse_move,1152,1065,,,,168.31
1777215137.1080306,session_20260426_155203_77a4c6,device_369185de,mouse_move,1154,1063,,,,342.77
1777215137.1150446,session_20260426_155203_77a4c6,device_369185de,mouse_move,1154,1063,,,,0.0
1777215137.1234343,session_20260426_155203_77a4c6,device_369185de,mouse_move,1155,1062,,,,168.57
1777215137.1312878,session_20260426_155203_77a4c6,device_369185de,mouse_move,1156,1061,,,,180.07
1777215137.1393638,session_20260426_155203_77a4c6,device_369185de,mouse_move,1156,1061,,,,0.0
1777215137.2437797,session_20260426_155203_77a4c6,device_369185de,mouse_move,1157,1060,,,,13.54
1777215137.2599308,session_20260426_155203_77a4c6,device_369185de,mouse_move,1157,1059,,,,61.91
1777215137.26744,session_20260426_155203_77a4c6,device_369185de,mouse_move,1156,1059,,,,133.17
1777215137.2755263,session_20260426_155203_77a4c6,device_369185de,mouse_move,1152,1059,,,,494.67
1777215137.2840335,session_20260426_155203_77a4c6,device_369185de,mouse_move,1146,1059,,,,705.28
1777215137.2912312,session_20260426_155203_77a4c6,device_369185de,mouse_move,1137,1059,,,,1250.41
1777215137.2997422,session_20260426_155203_77a4c6,device_369185de,mouse_move,1129,1062,,,,1003.87
1777215137.3075905,session_20260426_155203_77a4c6,device_369185de,mouse_move,1120,1063,,,,1153.81
1777215137.3161013,session_20260426_155203_77a4c6,device_369185de,mouse_move,1108,1066,,,,1453.36
1777215137.3238661,session_20260426_155203_77a4c6,device_369185de,mouse_move,1096,1066,,,,1545.43
1777215137.3312879,session_20260426_155203_77a4c6,device_369185de,mouse_move,1085,1066,,,,1482.13
1777215137.3398178,session_20260426_155203_77a4c6,device_369185de,mouse_move,1073,1066,,,,1406.82
1777215137.3473403,session_20260426_155203_77a4c6,device_369185de,mouse_move,1058,1066,,,,1994.0
1777215137.355008,session_20260426_155203_77a4c6,device_369185de,mouse_move,1045,1066,,,,1695.46
1777215137.3632343,session_20260426_155203_77a4c6,device_369185de,mouse_move,1025,1066,,,,2431.2
1777215137.3719575,session_20260426_155203_77a4c6,device_369185de,mouse_move,1004,1066,,,,2407.36
1777215137.3794923,session_20260426_155203_77a4c6,device_369185de,mouse_move,973,1066,,,,4114.27
1777215137.3876307,session_20260426_155203_77a4c6,device_369185de,mouse_move,939,1066,,,,4177.72
1777215137.3946316,session_20260426_155203_77a4c6,device_369185de,mouse_move,905,1066,,,,4856.5
1777215137.403771,session_20260426_155203_77a4c6,device_369185de,mouse_move,890,1066,,,,1641.26
1777215137.428073,session_20260426_155203_77a4c6,device_369185de,mouse_move,890,1066,,,,0.0
1777215137.435194,session_20260426_155203_77a4c6,device_369185de,mouse_move,888,1066,,,,280.86
1777215137.444018,session_20260426_155203_77a4c6,device_369185de,mouse_move,887,1067,,,,160.27
1777215137.4597547,session_20260426_155203_77a4c6,device_369185de,mouse_move,887,1068,,,,63.55
1777215137.5077028,session_20260426_155203_77a4c6,device_369185de,mouse_move,887,1069,,,,20.86
1777215137.580223,session_20260426_155203_77a4c6,device_369185de,mouse_move,887,1069,,,,0.0
1777215137.6194305,session_20260426_155203_77a4c6,device_369185de,mouse_move,887,1069,,,,0.0
1777215137.6356978,session_20260426_155203_77a4c6,device_369185de,mouse_move,887,1067,,,,122.95
1777215137.6433702,session_20260426_155203_77a4c6,device_369185de,mouse_move,888,1065,,,,291.45
1777215137.6519966,session_20260426_155203_77a4c6,device_369185de,mouse_move,888,1064,,,,115.92
1777215137.8433788,session_20260426_155203_77a4c6,device_369185de,mouse_move,882,1064,,,,31.35
1777215137.8518343,session_20260426_155203_77a4c6,device_369185de,mouse_move,839,1063,,,,5086.81
1777215137.8603065,session_20260426_155203_77a4c6,device_369185de,mouse_move,817,1053,,,,2852.4
1777215137.8678417,session_20260426_155203_77a4c6,device_369185de,mouse_move,803,1044,,,,2208.74
1777215137.8758886,session_20260426_155203_77a4c6,device_369185de,mouse_move,783,1037,,,,2633.28
1777215137.8833075,session_20260426_155203_77a4c6,device_369185de,mouse_move,754,1031,,,,3991.74
1777215137.8914125,session_20260426_155203_77a4c6,device_369185de,mouse_move,725,1029,,,,3586.52
1777215137.8992245,session_20260426_155203_77a4c6,device_369185de,mouse_move,694,1020,,,,4132.1
1777215137.9077573,session_20260426_155203_77a4c6,device_369185de,mouse_move,664,1012,,,,3638.72
1777215137.9160993,session_20260426_155203_77a4c6,device_369185de,mouse_move,639,1001,,,,3274.14
1777215137.9240978,session_20260426_155203_77a4c6,device_369185de,mouse_move,616,996,,,,2942.71
1777215137.9311473,session_20260426_155203_77a4c6,device_369185de,mouse_move,596,992,,,,2893.24
1777215137.9396923,session_20260426_155203_77a4c6,device_369185de,mouse_move,575,985,,,,2590.54
1777215137.9479535,session_20260426_155203_77a4c6,device_369185de,mouse_move,563,981,,,,1531.15
1777215137.9556599,session_20260426_155203_77a4c6,device_369185de,mouse_move,552,979,,,,1450.79
1777215137.9630804,session_20260426_155203_77a4c6,device_369185de,mouse_move,545,976,,,,1026.31
1777215137.9718366,session_20260426_155203_77a4c6,device_369185de,mouse_move,540,976,,,,571.03
1777215137.9793658,session_20260426_155203_77a4c6,device_369185de,mouse_move,537,976,,,,398.45
1777215137.9876149,session_20260426_155203_77a4c6,device_369185de,mouse_move,535,976,,,,242.45
1777215137.9956374,session_20260426_155203_77a4c6,device_369185de,mouse_move,534,976,,,,124.65
1777215138.1152928,session_20260426_155203_77a4c6,device_369185de,mouse_move,534,982,,,,50.14
1777215138.1241412,session_20260426_155203_77a4c6,device_369185de,mouse_move,543,996,,,,1880.93
1777215138.132159,session_20260426_155203_77a4c6,device_369185de,mouse_move,551,1005,,,,1501.86
1777215138.1395397,session_20260426_155203_77a4c6,device_369185de,mouse_move,561,1018,,,,2222.17
1777215138.1480906,session_20260426_155203_77a4c6,device_369185de,mouse_move,571,1026,,,,1497.65
1777215138.1557057,session_20260426_155203_77a4c6,device_369185de,mouse_move,577,1031,,,,1025.63
1777215138.1637516,session_20260426_155203_77a4c6,device_369185de,mouse_move,582,1033,,,,669.3
1777215138.1718867,session_20260426_155203_77a4c6,device_369185de,mouse_move,582,1034,,,,122.92
1777215138.44409,session_20260426_155203_77a4c6,device_369185de,mouse_move,583,1034,,,,3.67
1777215138.451619,session_20260426_155203_77a4c6,device_369185de,mouse_move,587,1034,,,,531.28
1777215138.4593544,session_20260426_155203_77a4c6,device_369185de,mouse_move,593,1037,,,,867.2
1777215138.4678807,session_20260426_155203_77a4c6,device_369185de,mouse_move,596,1039,,,,422.87
1777215138.4758477,session_20260426_155203_77a4c6,device_369185de,mouse_move,597,1040,,,,177.51
1777215138.483381,session_20260426_155203_77a4c6,device_369185de,mouse_move,600,1041,,,,419.77
1777215138.492048,session_20260426_155203_77a4c6,device_369185de,mouse_move,602,1042,,,,258.0
1777215138.500053,session_20260426_155203_77a4c6,device_369185de,mouse_move,604,1043,,,,279.34
1777215138.5081682,session_20260426_155203_77a4c6,device_369185de,mouse_move,604,1044,,,,123.22
1777215138.515765,session_20260426_155203_77a4c6,device_369185de,mouse_move,607,1045,,,,416.27
1777215138.524085,session_20260426_155203_77a4c6,device_369185de,mouse_move,609,1046,,,,268.76
1777215138.5398602,session_20260426_155203_77a4c6,device_369185de,mouse_move,609,1046,,,,0.0
1777215138.5556908,session_20260426_155203_77a4c6,device_369185de,mouse_move,611,1047,,,,141.25
1777215138.6520536,session_20260426_155203_77a4c6,device_369185de,mouse_press,611,1047,left,,,0.0
1777215138.7643642,session_20260426_155203_77a4c6,device_369185de,mouse_release,611,1047,left,,,0.0
1777215141.7314255,session_20260426_155203_77a4c6,device_369185de,mouse_move,631,1036,,,,7.19
1777215141.7397864,session_20260426_155203_77a4c6,device_369185de,mouse_move,684,989,,,,8472.55
1777215141.7473009,session_20260426_155203_77a4c6,device_369185de,mouse_move,756,930,,,,12387.55
1777215141.7560928,session_20260426_155203_77a4c6,device_369185de,mouse_move,805,884,,,,7644.36
1777215141.7641315,session_20260426_155203_77a4c6,device_369185de,mouse_move,818,855,,,,3953.41
1777215141.7713215,session_20260426_155203_77a4c6,device_369185de,mouse_move,830,823,,,,4753.28
1777215141.779833,session_20260426_155203_77a4c6,device_369185de,mouse_move,842,792,,,,3905.47
1777215141.7874713,session_20260426_155203_77a4c6,device_369185de,mouse_move,852,758,,,,4639.84
1777215141.7956324,session_20260426_155203_77a4c6,device_369185de,mouse_move,864,735,,,,3178.78
1777215141.803221,session_20260426_155203_77a4c6,device_369185de,mouse_move,877,717,,,,2925.91
1777215141.8113365,session_20260426_155203_77a4c6,device_369185de,mouse_move,887,703,,,,2119.97
1777215141.819888,session_20260426_155203_77a4c6,device_369185de,mouse_move,902,690,,,,2321.14
1777215141.8276916,session_20260426_155203_77a4c6,device_369185de,mouse_move,920,675,,,,3002.62
1777215141.835237,session_20260426_155203_77a4c6,device_369185de,mouse_move,935,661,,,,2719.28
1777215141.8434162,session_20260426_155203_77a4c6,device_369185de,mouse_move,948,648,,,,2247.75
1777215141.851949,session_20260426_155203_77a4c6,device_369185de,mouse_move,957,639,,,,1491.65
1777215141.860111,session_20260426_155203_77a4c6,device_369185de,mouse_move,963,630,,,,1325.24
